activity_code,community_service_raw,community_service_code,community_service_duration,community_beneficiaries_expected
78497781,,657.0,1.0,200.0
78639883,,,,
78640713,,,,
78641717,,,,
78642348,,,,
78642965,,,,
78646786,,,,
78647846,,,,
78648916,,,,
78649630,,,,
78650246,,,,
78651114,,,,
78653721,,657.0,1.0,200.0
78654437,,657.0,1.0,1.0
78655118,,657.0,1.0,1.0
78655749,,657.0,1.0,1.0
78656427,,657.0,1.0,1.0
78658661,,657.0,1.0,1.0
78659261,,657.0,1.0,1.0
78659904,,657.0,1.0,1.0
78661050,,657.0,1.0,1.0
78661883,,657.0,1.0,1.0
78717447,,657.0,1.0,1.0
78718289,,657.0,1.0,1.0
78719321,,657.0,1.0,1.0
78720136,,657.0,1.0,1.0
78720845,,657.0,1.0,1.0
78721726,,657.0,1.0,1.0
78725383,,657.0,1.0,1.0
78728540,,657.0,1.0,1.0
78729072,,657.0,1.0,1.0
78730276,,657.0,1.0,1.0
79147243,,,,
79147504,,,,
79148294,,,,
79148866,,,,
79149082,,,,
79149305,,,,
79149525,,,,
79149717,,,,
79150034,,,,
79886123,,657.0,1.0,1.0
79886616,,657.0,1.0,1.0
79887088,,657.0,1.0,1.0
79887467,,657.0,1.0,1.0
79887901,,657.0,1.0,1.0
79888389,,657.0,1.0,1.0
79888871,,657.0,1.0,1.0
79889341,,657.0,1.0,1.0
79889881,,657.0,1.0,1.0
79890353,,657.0,1.0,1.0
79890822,,657.0,1.0,1.0
79892940,,,,
79893435,,,,
79896272,,657.0,1.0,1.0
79896901,,657.0,1.0,1.0
79897377,,657.0,1.0,1.0
79899249,,657.0,1.0,1.0
79902689,,,,
79905838,,,,
79906881,,657.0,1.0,1.0
79907422,,658.0,1.0,1.0
79907927,,657.0,1.0,1.0
79908391,,657.0,1.0,1.0
79908947,,657.0,1.0,1.0
79909474,,657.0,1.0,1.0
79910008,,657.0,1.0,1.0
79911159,,657.0,1.0,1.0
79911657,,657.0,1.0,1.0
79912228,,657.0,1.0,1.0
79912742,,657.0,1.0,1.0
79913544,,657.0,1.0,1.0
79913989,,657.0,1.0,1.0
79914528,,657.0,1.0,1.0
79914945,,657.0,1.0,1.0
79915628,,657.0,1.0,1.0
79916110,,657.0,1.0,1.0
79918301,,657.0,1.0,1.0
79918992,,657.0,1.0,1.0
79919482,,657.0,1.0,1.0
79920074,,657.0,1.0,1.0
79920651,,657.0,1.0,1.0
79921205,,657.0,1.0,1.0
79921739,,657.0,1.0,1.0
79922307,,657.0,1.0,1.0
79922801,,657.0,1.0,1.0
79923263,,657.0,1.0,1.0
79923783,,657.0,1.0,1.0
79924395,,657.0,1.0,1.0
79926417,,657.0,1.0,1.0
79927369,,657.0,1.0,1.0
79927866,,657.0,1.0,1.0
79939313,,,,
79940600,,,,
79941267,,,,
79942073,,,,
79943732,,,,
79944352,,,,
79944932,,,,
79945569,,,,
79946141,,,,
79946706,,,,
79947218,,,,
79948100,,,,
79950727,,,,
79951334,,,,
79951878,,,,
79952416,,,,
79952978,,,,
79953555,,,,
79955151,,,,
79956246,,,,
79956708,,,,
79957505,,,,
79958123,,,,
79958564,,,,
79961121,,,,
79962160,,,,
79962565,,657.0,1.0,1.0
79963141,,,,
79963711,,,,
79964266,,,,
79965013,,,,
79966182,,,,
79966602,,,,
79967249,,,,
79967781,,,,
79968329,,,,
79968940,,,,
79969718,,,,
79970144,,657.0,1.0,1.0
82704449,,,,
82705804,,,,
82706382,,,,
82721318,,,,
82946785,,,,
82966783,,,,
82967176,,,,
82967623,,,,
82967995,,,,
82969938,,,,
82971319,,657.0,1.0,300.0
82984557,,,,
82984738,,,,
82985087,,,,
82985292,,,,
82985471,,,,
82985648,,,,
82985867,,,,
82986087,,,,
82986361,,,,
82986562,,,,
82986767,,,,
82986943,,,,
82987164,,,,
82987568,,,,
82987769,,,,
82987955,,,,
82988123,,,,
82988275,,,,
82988432,,,,
82988598,,,,
82680418,,,,
82688016,,,,
82692293,,,,
82702658,,,,
82705250,,,,
82711051,,,,
82711977,,,,
82712780,,,,
82721831,,,,
82727036,,,,
82730292,,,,
82731347,,,,
82740632,,,,
82973536,,,,
96348249,,,,
96350659,,,,
99067497,,,,
99069032,,659.0,90.0,55.0
99097094,,,,
99097407,,,,
99097844,,,,
99100753,,,,
99101169,,,,
99101631,,,,
99102335,,,,
99102930,,,,
99104679,,,,
99105628,,,,
99107100,,659.0,180.0,50.0
99110623,,657.0,90.0,50.0
99111148,,,,
99112605,,657.0,90.0,50.0
99113609,,659.0,180.0,45.0
99117725,,,,
99128937,,,,
99129213,,,,
99130793,,,,
99131467,,,,
99131991,,,,
99132780,,,,
99133593,,,,
99134306,,,,
99142639,,,,
99143385,,,,
99143887,,,,
99144598,,,,
99145381,,,,
99146495,,,,
99147393,,,,
99147910,,,,
99148457,,,,
99148938,,,,
99203523,,,,
99203949,,,,
99204283,,,,
99204772,,657.0,30.0,50.0
99205665,,,,
99252706,,,,
99253676,,,,
99254241,,,,
99254675,,,,
99255127,,,,
99255507,,,,
99255985,,,,
99256963,,,,
99257256,,,,
99257688,,,,
99258411,,,,
99258946,,,,
99599554,,,,
99599858,,,,
99600269,,,,
99600685,,,,
99774808,,,,
99777351,,,,
99802600,,,,
99803783,,,,
99804903,,,,
99807734,,,,
99808643,,,,
99809294,,,,
99850467,,,,
99851045,,,,
99851674,,,,
99852368,,,,
99852917,,,,
99854274,,,,
99855074,,,,
99858241,,,,
99865115,,,,
99865612,,,,
99865950,,,,
99866401,,,,
99866868,,,,
99869114,,,,
99870151,,,,
99872818,,,,
99874011,,,,
99891662,,,,
99892207,,,,
99893105,,,,
99893588,,,,
99894365,,,,
99896372,,,,
100073599,,,,
100074150,,,,
100074561,,,,
100075131,,,,
100075592,,,,
100076146,,,,
100076721,,,,
100077506,,,,
100078020,,,,
100079446,,,,
100080073,,,,
100080979,,,,
100081690,,,,
100113114,,,,
100113509,,,,
100114339,,,,
100114757,,,,
100115277,,,,
100115815,,,,
100116423,,,,
100116831,,,,
100117303,,,,
100117619,,,,
100118419,,,,
100118847,,,,
100119247,,,,
100119664,,,,
100119887,,,,
100120442,,,,
100120840,,,,
100121336,,,,
100121702,,,,
100122560,,,,
100123125,,,,
100123696,,,,
100124218,,,,
100124789,,,,
100125668,,,,
100126153,,,,
100126654,,,,
100127389,,,,
100127854,,,,
100128545,,,,
100128882,,,,
100129197,,,,
100130234,,,,
100130812,,,,
100131313,,,,
100131824,,,,
100132336,,,,
100132871,,,,
100133513,,,,
100135330,,,,
100136440,,,,
100137233,,,,
100137655,,,,
100138255,,,,
100139050,,,,
100141057,,,,
100142002,,,,
100143774,,,,
100211770,,,,
100228717,,,,
100229189,,,,
100232655,,,,
100233427,,,,
100233839,,,,
100234268,,,,
100235037,,,,
100235503,,,,
100236057,,,,
100236861,,,,
100260014,,,,
100260667,,,,
100261452,,,,
100262044,,,,
100262627,,,,
100263533,,,,
100264206,,,,
100265424,,,,
100265942,,,,
100266471,,,,
100267053,,,,
100267813,,,,
100268265,,,,
100268726,,,,
100269376,,,,
100269955,,,,
100270446,,,,
100271267,,,,
100271671,,,,
100272102,,,,
100272550,,,,
100273074,,,,
100274504,,,,
100275372,,,,
100275827,,,,
100276266,,,,
100276708,,,,
100277340,,,,
100278151,,,,
100279129,,,,
100279640,,,,
100280550,,,,
100281340,,,,
100282012,,,,
100282864,,,,
100283180,,,,
100283701,,,,
100284082,,,,
100284581,,,,
100284981,,,,
100285532,,,,
105429014,,,,
105430629,,,,
105430916,,,,
105431603,,,,
105431741,,,,
105431881,,657.0,30.0,400.0
105432309,,657.0,30.0,400.0
105432928,,,,
105433196,,657.0,30.0,400.0
105433398,,657.0,30.0,400.0
105433594,,,,
105433849,,,,
105434050,,,,
105434595,,657.0,30.0,400.0
105434798,,,,
105447904,,,,
105448284,,,,
105448420,,,,
105448582,,,,
105448685,,,,
105448992,,,,
105449138,,657.0,30.0,400.0
105449386,,,,
100951187,,,,
100954833,,,,
105401313,,,,
105413098,,,,
105414568,,,,
105417454,,,,
105419984,,,,
105420513,,,,
105425488,,,,
105428081,,,,
105428300,,,,
105428593,,,,
105428790,,,,
105446019,,,,
105446246,,,,
105447295,,,,
116609392,,,,
117200086,,,,
118545733,,,,
118546030,,,,
118546368,,,,
118546844,,,,
118547968,,,,
118548625,,,,
118554165,,,,
118573001,,,,
118573018,,,,
118573033,,,,
118573045,,,,
118573068,,,,
118573105,,,,
118573119,,,,
118573135,,,,
118573147,,,,
118573161,,,,
118573177,,,,
118573188,,,,
118573201,,,,
118573206,,,,
118573232,,,,
118573243,,,,
118573265,,,,
118573284,,,,
118573303,,,,
118573322,,,,
118573341,,,,
118573358,,,,
118573382,,,,
118573412,,,,
118573763,,,,
118573789,,,,
118573822,,,,
118853797,,,,
118853820,,,,
118853830,,,,
118853841,,,,
118853849,,,,
118853861,,,,
118853872,,,,
118853884,,,,
118853894,,,,
118853906,,,,
118853916,,,,
118853929,,,,
118853935,,,,
118853946,,,,
118853953,,,,
118853968,,,,
118853973,,,,
118853987,,,,
118854007,,,,
118854023,,,,
118854035,,,,
118854049,,,,
118854059,,,,
118854074,,,,
118854107,,,,
118854119,,,,
118854127,,,,
118854143,,,,
118854160,,,,
118854172,,,,
118854188,,,,
118854207,,,,
118854236,,,,
118854257,,,,
118854271,,,,
118854288,,,,
118854302,,,,
118854319,,,,
118854336,,,,
118854351,,,,
118854363,,,,
118854373,,,,
118854392,,,,
118854407,,,,
118854432,,,,
118854450,,,,
118854469,,,,
118854491,,,,
118854506,,,,
118854527,,,,
118854545,,,,
118854572,,,,
118854588,,,,
118854628,,,,
118854678,,,,
118854705,,,,
118854733,,,,
118854769,,,,
118854790,,,,
118854813,,,,
118854841,,,,
118854860,,,,
120736735,,,,
120736744,,,,
120736767,,,,
120736783,,,,
120736810,,,,
120736828,,,,
120736845,,,,
120736861,,,,
120736937,,,,
120762477,,,,
120762686,,,,
120762831,,,,
120762986,,,,
120763121,,,,
120763417,,,,
120763588,,,,
120763715,,,,
120763867,,,,
120764003,,,,
120764145,,,,
120764391,,,,
120764547,,,,
120764754,,,,
120764897,,,,
120765054,,,,
120765191,,,,
120765333,,,,
120765587,,,,
120765726,,,,
120765870,,,,
120766000,,,,
120766326,,,,
120766461,,,,
120766635,,,,
120766732,,,,
120766853,,,,
120766979,,,,
120767099,,,,
120767236,,,,
120767335,,,,
120767468,,,,
120767613,,,,
120767741,,,,
120767870,,,,
120767999,,,,
120768114,,,,
120768239,,,,
120768379,,,,
120768533,,,,
120768693,,,,
123467138,,,,
123467462,,,,
123469811,,,,
127632520,,,,
123361564,,,,
123362365,,,,
123362979,,,,
123364401,,,,
123365329,,,,
123369541,,,,
123375228,,,,
123377827,,,,
123379333,,,,
123380046,,,,
123381563,,,,
123382448,,,,
123383534,,,,
123384320,,,,
123385383,,,,
123385938,,,,
123386594,,,,
123388537,,,,
123403421,,,,
127632485,,,,
123404462,,,,
44477929,,,,
44478085,,,,
44478113,,,,
44478149,,,,
44478190,,,,
44478236,,,,
49925583,,,,
49925715,,,,
49926196,,,,
49926390,,,,
51394139,,,,
51398344,,,,
51398506,,,,
63292706,,,,
44478035,,,,
44473426,,,,
44477215,,,,
44477294,,,,
44477526,,,,
44477686,,,,
44477723,,,,
49923475,,,,
49923633,,,,
49923830,,,,
49924130,,,,
49924434,,,,
49924584,,,,
49924832,,,,
49925179,,,,
49925355,,,,
49925943,,,,
63292660,,,,
63292671,,,,
63292871,,,,
44473384,,,,
44473527,,,,
44477162,,,,
44477360,,,,
44477401,,,,
44477441,,,,
44477564,,,,
44477620,,,,
44477753,,,,
44477804,,,,
44477840,,,,
44477885,,,,
47718772,,,,
49924953,,,,
54520907,,,,
54521016,,,,
54521070,,,,
54521127,,,,
54521249,,,,
54521316,,,,
54521379,,,,
63293148,,,,
63879515,,,,
64028515,,,,
65478755,,,,
65478977,,,,
65479324,,,,
66450560,,,,
66819883,,,,
64028527,,,,
64028536,,,,
64028546,,,,
48344782,,,,
48344833,,,,
48344875,,,,
48345021,,,,
48345342,,,,
48345420,,,,
63292618,,,,
65478931,,,,
65479238,,,,
65479275,,,,
66450063,,,,
66819847,,,,
48344916,,,,
48344965,,,,
48345115,,,,
48345221,,,,
48345257,,,,
48345308,,,,
48345381,,,,
48345496,,,,
48345564,,,,
48345610,,,,
48345648,,,,
48345725,,,,
48345775,,,,
48345803,,,,
48345889,,,,
48345951,,,,
48345995,,,,
48346038,,,,
48346086,,,,
48346134,,,,
48346170,,,,
48346224,,,,
54520682,,,,
54520962,,,,
54759995,,,,
54760018,,,,
61947349,,,,
61947618,,,,
65260102,,,,
65260477,,,,
65261170,,,,
65261867,,,,
65311537,,,,
66670220,,,,
65260513,,,,
64747839,,,,
64747969,,,,
65260067,,,,
65260165,,,,
65260264,,,,
65260294,,,,
65260325,,,,
65260337,,,,
65260362,,,,
65260618,,,,
65260704,,,,
65260734,,,,
65260847,,,,
65261025,,,,
65261048,,,,
65261104,,,,
65261308,,,,
65261636,,,,
65261664,,,,
65311838,,,,
66670204,,,,
66670233,,,,
66670247,,,,
66670256,,,,
86744952,,,,
106408324,,,,
65260129,,,,
65260186,,,,
65260821,,,,
65261431,,,,
65261482,,,,
65261514,,,,
65261795,,,,
65261838,,,,
72812194,,,,
72826065,,,,
76402992,,,,
76404396,,,,
76405150,,,,
76406237,,,,
76407193,,,,
76408010,,,,
76408628,,,,
76409556,,,,
76425258,,,,
76425872,,,,
76426434,,,,
76426939,,,,
76427404,,,,
76428277,,,,
76428846,,,,
76429659,,,,
76432059,,,,
76432818,,,,
76433385,,,,
76435734,,,,
76436436,,,,
76436760,,,,
76438436,,,,
76438787,,,,
76439053,,,,
76439364,,,,
76439520,,,,
76439796,,,,
76440329,,,,
76440646,,,,
76441569,,,,
76441905,,,,
76442273,,,,
76442746,,,,
76443071,,,,
76500302,,,,
76510728,,,,
76525326,,,,
76552922,,,,
77298721,,,,
77299816,,,,
77300850,,,,
77302258,,,,
77303012,,,,
77303763,,,,
77305047,,,,
77305610,,,,
77306121,,,,
77311028,,,,
77311811,,,,
77314195,,,,
77317346,,,,
77322951,,,,
77325471,,,,
77326350,,,,
77419693,,,,
77421359,,,,
77422777,,,,
77424078,,,,
77424953,,,,
77425511,,,,
77426468,,,,
77427172,,,,
77428544,,,,
77429178,,,,
77430193,,,,
77431286,,,,
77432161,,,,
77433423,,,,
77435131,,,,
77435599,,,,
77436116,,,,
77436698,,,,
77437835,,,,
77438509,,,,
77439131,,,,
78214359,,,,
78215035,,,,
78215661,,,,
78219276,,,,
78220390,,,,
78222690,,,,
78223142,,,,
78224197,,,,
78227113,,659.0,30.0,60.0
78227455,,658.0,5.0,1200.0
78227887,,,,
78228410,,,,
78228832,,,,
78230827,,,,
78231012,,,,
78231262,,,,
78231346,,,,
78231559,,,,
78231663,,,,
78231762,,,,
78231831,,,,
78231899,,,,
78231954,,,,
78232009,,,,
78232055,,,,
78232133,,,,
78232258,,658.0,2.0,1000.0
78232298,,658.0,2.0,1000.0
78232352,,657.0,2.0,10000.0
78232399,,657.0,2.0,1000.0
78232440,,657.0,1.0,450.0
78232511,,,,
78232615,,657.0,75.0,3500.0
78232658,,,,
78232694,,,,
78232725,,,,
78232746,,,,
78250613,,,,
78250913,,,,
78251380,,,,
78251954,,,,
78252430,,,,
78252904,,,,
78253591,,,,
78254516,,657.0,2.0,50.0
78255601,,,,
78256337,,,,
78261587,,,,
78261957,,,,
80418665,,,,
80419994,,,,
80420701,,,,
80420940,,,,
80421118,,,,
80421320,,,,
80421611,,,,
80421817,,,,
80422546,,,,
80422861,,,,
80423076,,,,
80423648,,,,
80424167,,,,
80424629,,,,
80424838,,,,
80425095,,,,
80425438,,,,
80429642,,,,
80429959,,,,
80475911,,,,
80476833,,,,
80477240,,,,
80479476,,,,
80479778,,,,
80479993,,,,
80480228,,,,
80480438,,,,
80480624,,,,
80480841,,,,
80481044,,,,
80481237,,,,
80481444,,,,
80481631,,,,
80481909,,,,
80482146,,,,
80482357,,,,
80482561,,,,
80482745,,,,
80482965,,,,
80483176,,,,
80483375,,,,
80483646,,,,
80485069,,,,
80485315,,,,
80485616,,,,
80485918,,,,
80486116,,,,
80486304,,,,
80486517,,,,
80486765,,,,
80486927,,,,
81590256,,,,
81593560,,,,
81599593,,,,
81645550,,,,
81645859,,,,
81646461,,,,
81646880,,,,
81771730,,,,
81774471,,,,
81775421,,,,
81776278,,657.0,2.0,200.0
81777162,,,,
81777679,,,,
81779353,,,,
81780035,,,,
81780649,,,,
81781440,,,,
81782402,,,,
81784075,,,,
81784381,,,,
81784590,,,,
81784930,,,,
81785281,,657.0,1.0,50.0
81785534,,,,
81785702,,,,
81785852,,,,
81786019,,,,
81786319,,,,
81787038,,,,
81787197,,,,
81787444,,,,
81787609,,,,
81787828,,,,
81787977,,,,
81788084,,,,
72808716,,,,
72809584,,,,
72816180,,,,
72817945,,,,
72820363,,,,
72822074,,,,
72824489,,,,
72824864,,,,
72825391,,,,
81591232,,,,
81594222,,,,
81595644,,,,
81596860,,,,
81598620,,,,
81598941,,,,
81600042,,,,
81644529,,,,
81644785,,,,
81644988,,,,
96877019,,,,
96878447,,,,
96879867,,,,
98112862,,,,
98113484,,,,
98114057,,,,
98114717,,,,
98115326,,,,
98116490,,,,
98117339,,,,
98117977,,,,
98119200,,,,
98120035,,,,
98120862,,,,
98121326,,,,
98121930,,,,
98124802,,,,
98126379,,,,
98130296,,,,
98132043,,,,
98132436,,,,
98132977,,,,
98135059,,,,
98135488,,,,
98136545,,,,
98137764,,657.0,1.0,400.0
98365806,,,,
98365950,,,,
98366164,,,,
98366313,,,,
98366455,,,,
98380589,,,,
98380894,,,,
98396114,,,,
98396578,,,,
98397253,,,,
98399600,,,,
98400985,,,,
98402041,,,,
98416400,,,,
98416894,,,,
98418117,,,,
98418536,,,,
98420443,,,,
98420937,,,,
98421328,,,,
98421760,,,,
98422291,,,,
98422860,,,,
98423311,,,,
98423821,,,,
98424481,,657.0,10.0,100.0
98425594,,,,
98427667,,,,
98429670,,,,
98430440,,,,
98431068,,,,
98431834,,,,
98432705,,,,
98433042,,,,
98433518,,,,
98433794,,658.0,2.0,100.0
98434364,,,,
98434818,,,,
98435103,,,,
98435459,,,,
98436027,,,,
98436465,,,,
98436818,,,,
98449179,,,,
98457128,,,,
98457372,,,,
98457656,,,,
98457802,,,,
98458082,,,,
98458414,,,,
98458672,,,,
98459385,,,,
98459636,,,,
98459756,,,,
98459981,,,,
98460306,,,,
98460598,,,,
98460631,,,,
98460747,,,,
98460871,,,,
98461086,,,,
98461189,,,,
98461306,,,,
98461611,,,,
98499749,,,,
98499875,,,,
98499976,,,,
98500099,,,,
98500191,,,,
98500311,,,,
98500379,,,,
98500477,,,,
98500543,,,,
98500622,,,,
98500758,,,,
98500854,,,,
98501026,,,,
98501289,,,,
98501394,,,,
98501605,,,,
98516901,,,,
98516953,,,,
98517040,,,,
98517148,,,,
98517280,,,,
98517465,,,,
98517667,,,,
98520349,,,,
98521429,,,,
98521720,,,,
98522414,,,,
98523130,,,,
98523695,,,,
98523895,,,,
98524587,,,,
98526631,,,,
98526851,,,,
98527688,,,,
98528184,,,,
98528362,,,,
98528487,,,,
98532184,,,,
98533310,,,,
98533681,,,,
98534097,,,,
98534387,,,,
98534599,,,,
98535131,,,,
98535472,,,,
98535842,,,,
98536057,,,,
98536445,,,,
98538037,,,,
98538610,,,,
98539403,,,,
98565533,,,,
98565764,,,,
98566118,,,,
98566349,,,,
98566607,,,,
98566930,,,,
98567155,,,,
98567573,,,,
98568145,,,,
98572677,,,,
98573214,,,,
98573659,,,,
98574123,,,,
98574533,,,,
98575740,,,,
98576201,,,,
98576709,,,,
98577240,,,,
98577711,,,,
98578309,,,,
98578806,,,,
98579320,,,,
98579678,,,,
98580182,,,,
98580656,,,,
98581151,,,,
98581917,,,,
98582300,,,,
98582722,,,,
98583145,,,,
98583747,,,,
98584298,,,,
98584794,,,,
98585156,,,,
98585608,,,,
98585989,,,,
98586360,,,,
98587776,,,,
98588102,,,,
98588438,,,,
98589241,,,,
98589617,,,,
98589907,,,,
98590333,,,,
98590854,,,,
98596005,,,,
98597307,,,,
100913334,,,,
101195208,,,,
101195880,,,,
101196287,,,,
101196594,,,,
101197456,,,,
101197890,,,,
101201434,,,,
101201833,,,,
101340552,,657.0,3.0,200.0
101341174,,,,
108993548,,,,
125992427,,,,
98573972,,,,
98574290,,,,
98574791,,,,
98575261,,,,
98575977,,,,
98586683,,,,
98588078,,,,
98592992,,,,
98594054,,,,
101194805,,,,
101198477,,,,
101200818,,,,
108993465,,,,
108993503,,,,
125992463,,,,
98588561,,,,
98595231,,,,
101195555,,,,
101200362,,,,
108786429,,,,
108786473,,,,
108786511,,,,
108786596,,,,
108786673,,,,
115852759,,,,
115864311,,,,
115867398,,,,
115870018,,,,
115874592,,,,
115880321,,,,
115882372,,,,
115892190,,,,
115897781,,,,
115934687,,,,
115936448,,,,
115938518,,,,
115954198,,,,
115968617,,,,
115973033,,,,
115979943,,,,
115983435,,,,
116134068,,,,
116139488,,,,
116141199,,,,
116143083,,,,
116145364,,,,
116147161,,,,
116320868,,,,
116321621,,,,
116322435,,,,
116323575,,657.0,100.0,50.0
116324404,,,,
116325601,,,,
116326386,,,,
116327501,,,,
116328708,,,,
116329740,,,,
116330788,,,,
116332269,,,,
116333587,,,,
117051807,,,,
117052954,,,,
117054768,,,,
117056570,,,,
117057922,,,,
117058812,,,,
117060208,,,,
117062784,,,,
117063588,,,,
117064546,,,,
117067074,,,,
117069885,,,,
117070943,,,,
117072003,,,,
117073081,,,,
117078178,,,,
117080535,,,,
117085299,,,,
117086081,,,,
117086783,,,,
117087750,,,,
117089339,,,,
117090329,,659.0,1.0,150.0
117090917,,659.0,1.0,150.0
117091812,,,,
117093276,,,,
117095071,,,,
117095574,,,,
117096175,,,,
117097166,,,,
117098172,,,,
117098596,,,,
117099045,,,,
117099442,,,,
117100163,,,,
117100724,,,,
117101201,,,,
117101952,,,,
117102811,,,,
117103496,,,,
117104095,,,,
117104942,,,,
117105672,,657.0,1.0,2500.0
117106087,,,,
117106426,,,,
117107096,,,,
117107338,,,,
117107749,,,,
117107960,,,,
117108146,,,,
117108380,,,,
117108571,,,,
117109574,,,,
117110843,,,,
117111326,,,,
117111648,,,,
117129165,,,,
117129901,,,,
117130567,,,,
117130987,,,,
117133738,,,,
117134469,,,,
117135430,,,,
117137093,,,,
117141250,,,,
117142101,,,,
117142704,,,,
117143622,,,,
117144415,,,,
117146139,,,,
117146850,,,,
117147737,,,,
117148710,,,,
117149185,,,,
117149789,,,,
117150289,,,,
117150719,,,,
117177788,,,,
117177960,,,,
117178279,,,,
117178788,,,,
117179065,,,,
117179923,,,,
117233551,,,,
117234004,,,,
117234476,,,,
117235164,,,,
117235562,,,,
117237311,,,,
117238107,,,,
117240560,,,,
117241110,,,,
117262330,,,,
117262685,,,,
117263028,,,,
117263511,,,,
117263886,,,,
117264322,,,,
117265680,,,,
117266350,,,,
117266945,,,,
117267746,,,,
117268959,,,,
117271190,,,,
117271909,,,,
117273515,,,,
117274039,,,,
117274833,,,,
117275872,,658.0,1.0,152.0
117276673,,657.0,1.0,152.0
117277270,,,,
117278044,,,,
117278511,,,,
117278948,,,,
117279741,,,,
117280323,,657.0,1.0,152.0
117281929,,,,
117282452,,,,
117287279,,,,
117287936,,,,
117288401,,,,
117289321,,,,
117289678,,,,
117289986,,,,
117290355,,,,
117291285,,,,
117292380,,,,
117292825,,,,
117465136,,,,
117465544,,,,
117465979,,,,
117467027,,,,
117467376,,,,
117467716,,,,
117468829,,,,
117469272,,,,
117470053,,,,
117470982,,,,
117471668,,,,
117472107,,,,
117473023,,,,
117473374,,,,
117474765,,,,
117475699,,,,
117476029,,,,
117476753,,,,
117477118,,,,
117477450,,,,
117898555,,,,
117899153,,,,
117900125,,,,
117900915,,,,
117901338,,,,
117901864,,,,
117902284,,,,
117904847,,,,
117906588,,,,
117908584,,,,
117909647,,,,
117910729,,,,
117913858,,,,
117914572,,,,
117915280,,,,
117915679,,,,
117916072,,,,
117916401,,,,
117916983,,,,
117917353,,,,
117918868,,,,
117920514,,,,
117920995,,,,
118405405,,,,
118405842,,657.0,220.0,255.0
118410089,,659.0,30.0,1500.0
118410569,,657.0,10.0,210.0
118412352,,,,
118414223,,,,
118414383,,,,
118414485,,,,
118414589,,,,
118414764,,,,
119427265,,,,
119427575,,,,
119428858,,,,
121205376,,,,
121213449,,,,
121254740,,,,
121254924,,,,
121255360,,,,
121255576,,,,
121255923,,,,
121256242,,,,
121256537,,,,
117904141,,,,
117905846,,,,
117909947,,,,
117910218,,,,
121260668,,,,
44263092,,,,
44263284,,,,
44263412,,,,
55495132,,,,
86049361,,,,
44262892,,,,
44262960,,,,
44263527,,,,
44263588,,,,
44263610,,,,
44263652,,,,
44263688,,,,
44263711,,,,
44263738,,,,
44263760,,,,
44263795,,,,
55495293,,,,
55495463,,,,
55495778,,,,
55496116,,,,
55496241,,,,
62418696,,,,
62418775,,,,
66382203,,,,
66382205,,,,
66382207,,,,
86049605,,,,
86049858,,,,
44262925,,,,
44262984,,,,
44263011,,,,
44263045,,,,
44263216,,,,
44263560,,,,
56034616,,,,
48560399,,,,
48560488,,,,
48560560,,,,
48560648,,,,
48564424,,,,
48564809,,,,
48567027,,,,
85957262,,,,
85957667,,,,
48564893,,,,
48559906,,,,
48559984,,,,
48560729,,,,
48560819,,,,
48560896,,,,
48560959,,,,
48561132,,,,
48561207,,,,
48561288,,,,
48561388,,,,
48561532,,,,
48561599,,,,
48564102,,,,
48564332,,,,
48564521,,,,
48564637,,,,
62417995,,,,
62418084,,,,
62418347,,,,
85957042,,,,
48560065,,,,
48560118,,,,
48560214,,,,
48560282,,,,
48561037,,,,
48561471,,,,
48564235,,,,
61990054,,,,
61990099,,,,
61990108,,,,
64839426,,,,
64839584,,,,
66621630,,,,
61990074,,,,
61990193,,,,
61990210,,,,
61990217,,,,
64839205,,,,
64839232,,,,
64839300,,,,
64839356,,,,
64839473,,,,
64839536,,,,
64839622,,,,
64839689,,,,
66411014,,,,
61990202,,,,
75716135,,,,
75716990,,,,
75718087,,,,
75718678,,,,
75719350,,,,
75758628,,,,
75758838,,,,
75759047,,,,
75759233,,,,
75759411,,,,
75759584,,,,
75759853,,,,
75760150,,,,
75760351,,,,
75760476,,,,
75760646,,,,
75761042,,,,
75761171,,,,
75761314,,,,
75761461,,,,
75761617,,,,
75761755,,,,
75762073,,,,
75762361,,,,
75771226,,,,
75771317,,,,
75771451,,,,
75771545,,,,
75771635,,,,
